frame,time_s,left_h_m,left_h_raw_m,left_conf,right_h_m,right_h_raw_m,right_conf
1605,26.75,1.9936,1.9927,0.75,1.9802,1.9796,0.587
1606,26.7667,1.9936,1.9934,0.751,1.9807,1.9804,0.582
1607,26.7833,1.9939,1.9934,0.75,1.9811,1.9804,0.582
1608,26.8,1.9944,1.9941,0.749,1.9818,1.9812,0.573
1609,26.8167,1.9949,1.9941,0.748,1.9826,1.9812,0.572
1610,26.8333,1.9956,1.9955,0.749,1.9835,1.9836,0.563
1611,26.85,1.9962,1.9956,0.749,1.9844,1.9836,0.563
1612,26.8667,1.9974,1.9978,0.739,1.9855,1.9866,0.56
1613,26.8833,1.9985,1.9978,0.74,1.9865,1.9866,0.56
1614,26.9,2.0,1.9989,0.744,1.9877,1.988,0.566
1615,26.9167,2.0013,1.9988,0.744,1.9886,1.988,0.567
1616,26.9333,2.0029,2.004,0.744,1.9896,1.9906,0.582
1617,26.95,2.0043,2.004,0.743,1.9903,1.9906,0.58
1618,26.9667,2.0059,2.0072,0.739,1.991,1.9916,0.571
1619,26.9833,2.0073,2.0072,0.739,1.9916,1.9915,0.57
1620,27.0,2.0087,2.0104,0.731,1.9924,1.9929,0.556
1621,27.0167,2.0096,2.0104,0.731,1.9928,1.9929,0.555
1622,27.0333,2.0104,2.0118,0.728,1.9931,1.9933,0.541
1623,27.05,2.0109,2.0118,0.728,1.9932,1.9933,0.54
1624,27.0667,2.0113,2.0118,0.726,1.9934,1.9947,0.536
1625,27.0833,2.0114,2.0118,0.725,1.9933,1.9947,0.535
1626,27.1,2.0114,2.0113,0.733,1.9935,1.9928,0.551
1627,27.1167,2.0112,2.0113,0.733,1.9936,1.9927,0.551
1628,27.1333,2.0108,2.0111,0.752,1.9939,1.9928,0.56
1629,27.15,2.0103,2.011,0.751,1.9939,1.9928,0.559
1630,27.1667,2.0097,2.0105,0.761,1.9942,1.9944,0.565
1631,27.1833,2.0091,2.0105,0.761,1.9947,1.9944,0.565
1632,27.2,2.0079,2.0078,0.767,1.9955,1.9954,0.551
1633,27.2167,2.0067,2.0078,0.766,1.9964,1.9954,0.55
1634,27.2333,2.0049,2.0059,0.773,1.9974,1.9969,0.508
1635,27.25,2.0032,2.006,0.773,1.9983,1.9969,0.508
1636,27.2667,2.0012,2.0002,0.76,1.9992,2.0005,0.471
1637,27.2833,1.9995,2.0002,0.759,2.0,2.0005,0.47
1638,27.3,1.9976,1.9954,0.764,2.0009,2.0022,0.454
1639,27.3167,1.996,1.9954,0.764,2.0016,2.0022,0.453
1640,27.3333,1.9942,1.9922,0.759,2.0023,2.0025,0.472
1641,27.35,1.9931,1.9921,0.758,2.0025,2.0027,0.471
1642,27.3667,1.992,1.9911,0.757,2.0026,2.0037,0.489
1643,27.3833,1.9915,1.9911,0.757,2.0025,2.0035,0.489
1644,27.4,1.9912,1.99,0.757,2.0022,2.0027,0.481
1645,27.4167,1.9912,1.9901,0.757,2.0018,2.0027,0.48
1646,27.4333,1.9913,1.9907,0.755,2.0013,2.001,0.476
1647,27.45,1.9916,1.9907,0.754,2.0007,2.0015,0.476
1648,27.4667,1.992,1.9924,0.747,1.9998,1.9994,0.481
1649,27.4833,1.9926,1.9924,0.747,1.9991,1.9994,0.481
1650,27.5,1.9935,1.9934,0.735,1.998,1.9982,0.495
1651,27.5167,1.9944,1.9935,0.735,1.9971,1.9981,0.495
1652,27.5333,1.9956,1.995,0.725,1.9961,1.9956,0.52
1653,27.55,1.9967,1.9949,0.725,1.9952,1.9957,0.52
1654,27.5667,1.998,1.9989,0.719,1.9939,1.9934,0.544
1655,27.5833,1.9991,1.9988,0.72,1.9927,1.9934,0.542
1656,27.6,2.0005,2.0015,0.719,1.9912,1.9915,0.555
1657,27.6167,2.0016,2.0016,0.718,1.9899,1.9915,0.555
1658,27.6333,2.0027,2.0041,0.701,1.9884,1.9875,0.545
1659,27.65,2.0034,2.0041,0.7,1.9871,1.9875,0.544
1660,27.6667,2.0041,2.0053,0.699,1.9857,1.9844,0.543
1661,27.6833,2.0044,2.0053,0.699,1.9844,1.9844,0.542
1662,27.7,2.0047,2.0049,0.702,1.983,1.9821,0.557
1663,27.7167,2.0048,2.005,0.702,1.9821,1.982,0.557
1664,27.7333,2.0047,2.0049,0.707,1.9809,1.9801,0.564
1665,27.75,2.0046,2.0048,0.707,1.98,1.9802,0.565
1666,27.7667,2.0043,2.0043,0.7,1.979,1.9791,0.563
1667,27.7833,2.0041,2.0043,0.7,1.9782,1.9791,0.562
1668,27.8,2.0036,2.0038,0.699,1.9772,1.9767,0.549
1669,27.8167,2.003,2.0038,0.699,1.9765,1.9767,0.549
1670,27.8333,2.0024,2.0029,0.698,1.9756,1.9748,0.538
1671,27.85,2.0018,2.0029,0.697,1.9748,1.9748,0.538
1672,27.8667,2.0013,2.0003,0.691,1.9739,1.9735,0.551
1673,27.8833,2.0007,2.0003,0.691,1.9733,1.9736,0.551
1674,27.9,2.0001,1.9991,0.683,1.9725,1.9721,0.559
1675,27.9167,1.9995,1.9991,0.683,1.9718,1.9721,0.56
1676,27.9333,1.9989,1.9992,0.669,1.9712,1.971,0.564
1677,27.95,1.9985,1.9992,0.668,1.9706,1.971,0.564
1678,27.9667,1.9981,1.9976,0.658,1.9701,1.9693,0.581
1679,27.9833,1.9978,1.9975,0.657,1.9698,1.9692,0.581
1680,28.0,1.9973,1.9974,0.662,1.9696,1.9687,0.575
1681,28.0167,1.9969,1.9975,0.662,1.9695,1.9687,0.575
1682,28.0333,1.9964,1.9961,0.659,1.9695,1.969,0.577
1683,28.05,1.9961,1.9962,0.658,1.9697,1.969,0.577
1684,28.0667,1.9957,1.9953,0.662,1.9701,1.9701,0.589
1685,28.0833,1.9953,1.9953,0.662,1.9706,1.9701,0.588
1686,28.1,1.9947,1.9947,0.657,1.9716,1.9711,0.594
1687,28.1167,1.9944,1.9948,0.657,1.9725,1.9711,0.594
1688,28.1333,1.9941,1.9939,0.65,1.9738,1.9732,0.589
1689,28.15,1.9939,1.9939,0.649,1.975,1.9731,0.589
1690,28.1667,1.9936,1.9926,0.666,1.9766,1.9772,0.578
1691,28.1833,1.9934,1.9927,0.666,1.978,1.9772,0.578
1692,28.2,1.9932,1.9936,0.687,1.9802,1.981,0.573
1693,28.2167,1.9931,1.9936,0.686,1.9822,1.9809,0.572
1694,28.2333,1.9929,1.9931,0.686,1.9847,1.9842,0.569
1695,28.25,1.9927,1.993,0.687,1.9869,1.9842,0.567
1696,28.2667,1.9928,1.9929,0.682,1.9896,1.9908,0.552
1697,28.2833,1.9927,1.9928,0.682,1.992,1.9908,0.552
1698,28.3,1.9927,1.9916,0.673,1.9948,1.9963,0.561
1699,28.3167,1.9927,1.9905,0.674,1.9973,1.9963,0.562
1700,28.3333,1.9933,1.9931,0.662,2.0001,2.0022,0.55
1701,28.35,1.9938,1.9931,0.661,2.0023,2.0023,0.549
1702,28.3667,1.9944,1.9933,0.643,2.0049,2.0062,0.543
1703,28.3833,1.9951,1.9932,0.642,2.0069,2.0062,0.542
1704,28.4,1.9958,1.9979,0.647,2.0092,2.0102,0.558
1705,28.4167,1.9964,1.9979,0.646,2.0108,2.0102,0.557
1706,28.4333,1.9968,1.9977,0.648,2.0127,2.0142,0.552
1707,28.45,1.9972,1.9977,0.649,2.0142,2.0142,0.553
1708,28.4667,1.9975,1.9982,0.647,2.0159,2.0169,0.515
1709,28.4833,1.9973,1.9982,0.647,2.0172,2.017,0.514
1710,28.5,1.9975,1.9971,0.649,2.0189,2.0192,0.496
1711,28.5167,1.9977,1.9971,0.649,2.0201,2.0192,0.496
1712,28.5333,1.9975,1.9959,0.651,2.0216,2.0221,0.532
1713,28.55,1.9973,1.9959,0.65,2.0227,2.022,0.531
1714,28.5667,1.997,1.9996,0.645,2.0241,2.0251,0.544
1715,28.5833,1.9968,1.9996,0.645,2.0253,2.0251,0.543
1716,28.6,1.9962,1.9963,0.642,2.0265,2.0274,0.54
1717,28.6167,1.9956,1.9963,0.641,2.0274,2.0274,0.539
1718,28.6333,1.9947,1.9953,0.631,2.0284,2.0296,0.523
1719,28.65,1.9933,1.9952,0.63,2.0291,2.0296,0.523
1720,28.6667,1.9919,1.9913,0.641,2.0297,2.03,0.517
1721,28.6833,1.9908,1.9905,0.641,2.0301,2.03,0.517
1722,28.7,1.9893,1.9878,0.648,2.0305,2.0312,0.546
1723,28.7167,1.9879,1.9878,0.648,2.0306,2.0312,0.546
1724,28.7333,1.9866,1.9865,0.659,2.0306,2.031,0.553
1725,28.75,1.9857,1.9864,0.659,2.0305,2.031,0.552
1726,28.7667,1.985,1.9827,0.67,2.0301,2.0305,0.542
1727,28.7833,1.9846,1.9827,0.67,2.0297,2.0305,0.541
1728,28.8,1.9842,1.9835,0.662,2.0287,2.0296,0.532
1729,28.8167,1.9839,1.9835,0.662,2.0278,2.0296,0.532
1730,28.8333,1.9844,1.984,0.662,2.0266,2.0268,0.521
1731,28.85,1.9852,1.984,0.661,2.0254,2.0268,0.52
1732,28.8667,1.9861,1.984,0.648,2.0238,2.0229,0.542
1733,28.8833,1.9868,1.9839,0.647,2.0224,2.0229,0.542
1734,28.9,1.9885,1.9907,0.635,2.0206,2.0199,0.547
1735,28.9167,1.9901,1.9908,0.634,2.0191,2.0198,0.546
1736,28.9333,1.9952,1.99,0.63,2.0174,2.0162,0.532
1737,28.95,2.0003,1.9902,0.631,2.0162,2.0162,0.531
1738,28.9667,2.006,1.9988,0.63,2.0148,2.0137,0.537
1739,28.9833,2.0109,1.9987,0.63,2.0139,2.0137,0.536
1740,29.0,2.0113,2.0297,0.619,2.0128,2.0115,0.538
1741,29.0167,2.0117,2.0298,0.619,2.0121,2.0115,0.538
1742,29.0333,2.0122,2.035,0.61,2.0111,2.011,0.56
1743,29.05,2.0118,2.035,0.61,2.0104,2.011,0.56
1744,29.0667,2.0106,1.994,0.613,2.0092,2.0102,0.568
1745,29.0833,2.006,1.9941,0.612,2.0082,2.0102,0.568
1746,29.1,2.0009,1.995,0.623,2.0068,2.0071,0.564
1747,29.1167,1.9951,1.9949,0.623,2.0054,2.0072,0.564
1748,29.1333,1.9894,1.9882,0.643,2.0037,2.0028,0.542
1749,29.15,1.9881,1.988,0.642,2.0021,2.003,0.542
1750,29.1667,1.9893,1.9836,0.652,2.0002,1.9984,0.549
1751,29.1833,1.9904,1.9835,0.651,1.9986,1.9984,0.551
1752,29.2,1.9914,1.983,0.647,1.9966,1.9961,0.553
1753,29.2167,1.9932,1.983,0.646,1.995,1.996,0.552
1754,29.2333,1.9951,2.0046,0.639,1.9933,1.9927,0.544
1755,29.25,1.9959,2.0045,0.638,1.9921,1.9927,0.543
1756,29.2667,1.9967,2.0045,0.633,1.9908,1.989,0.546
1757,29.2833,1.9975,2.0049,0.632,1.9898,1.989,0.546
1758,29.3,1.9985,1.9907,0.629,1.9886,1.9873,0.558
1759,29.3167,2.0003,2.0047,0.628,1.9878,1.9874,0.556
1760,29.3333,2.0024,1.9906,0.628,1.9869,1.9869,0.568
1761,29.35,2.0044,1.9906,0.628,1.9864,1.9869,0.567
1762,29.3667,2.0068,1.9919,0.63,1.9859,1.9854,0.575
1763,29.3833,2.0091,2.0211,0.628,1.9856,1.9854,0.576
1764,29.4,2.0147,2.0228,0.627,1.9857,1.9845,0.57
1765,29.4167,2.0203,2.023,0.626,1.9859,1.9845,0.571
1766,29.4333,2.0256,2.0258,0.615,1.9863,1.9848,0.551
1767,29.45,2.0308,2.0258,0.615,1.9869,1.9847,0.552
1768,29.4667,2.0287,2.041,0.602,1.9877,1.9883,0.576
1769,29.4833,2.0265,2.0409,0.602,1.9885,1.9883,0.576
1770,29.5,2.0243,2.0383,0.595,1.9895,1.991,0.6
1771,29.5167,2.0217,2.0383,0.595,1.9904,1.991,0.6
1772,29.5333,2.0187,2.0027,0.588,1.9912,1.9919,0.586
1773,29.55,2.0139,2.0026,0.587,1.9916,1.9919,0.585
1774,29.5667,2.0092,2.0029,0.581,1.9921,1.9933,0.562
1775,29.5833,2.0047,2.0029,0.581,1.9922,1.9933,0.562
1776,29.6,2.0001,1.9983,0.592,1.9923,1.9918,0.58
1777,29.6167,1.9994,1.9983,0.591,1.9923,1.9918,0.579
1778,29.6333,1.9985,1.9981,0.595,1.9923,1.9924,0.57
1779,29.65,1.9974,1.9981,0.594,1.9921,1.9925,0.568
1780,29.6667,1.9963,1.9968,0.608,1.992,1.992,0.561
1781,29.6833,1.9956,1.9968,0.607,1.9921,1.992,0.56
1782,29.7,1.9946,1.9939,0.616,1.9919,1.9916,0.568
1783,29.7167,1.9937,1.9938,0.616,1.9916,1.9916,0.567
1784,29.7333,1.9922,1.9923,0.632,1.9911,1.9923,0.575
1785,29.75,1.9908,1.9921,0.633,1.9907,1.9924,0.575
1786,29.7667,1.9894,1.9897,0.646,1.9902,1.9898,0.565
1787,29.7833,1.9883,1.9896,0.646,1.9896,1.99,0.564
1788,29.8,1.9873,1.9847,0.641,1.9891,1.9884,0.568
1789,29.8167,1.9864,1.9846,0.642,1.9885,1.9883,0.568
1790,29.8333,1.9857,1.9842,0.646,1.9879,1.9869,0.563
1791,29.85,1.9852,1.984,0.645,1.9875,1.9869,0.562
1792,29.8667,1.9849,1.9846,0.645,1.9871,1.9871,0.571
1793,29.8833,1.9851,1.9845,0.645,1.9869,1.9871,0.57
1794,29.9,1.9855,1.9852,0.633,1.9868,1.9864,0.581
1795,29.9167,1.9861,1.9852,0.633,1.9868,1.9864,0.58
1796,29.9333,1.9871,1.9868,0.634,1.9868,1.9866,0.575
1797,29.95,1.988,1.9867,0.633,1.9869,1.9866,0.575
1798,29.9667,1.9886,1.988,0.633,1.9869,1.987,0.583
1799,29.9833,1.9891,1.9897,0.633,1.987,1.9869,0.582
1800,30.0,1.9896,1.9929,0.631,1.9871,1.9876,0.565
1801,30.0167,1.9897,1.9928,0.63,1.9872,1.9876,0.565
1802,30.0333,1.9894,1.9899,0.631,1.9874,1.9873,0.551
1803,30.05,1.9889,1.9897,0.631,1.9875,1.9872,0.551
1804,30.0667,1.99,1.9876,0.606,1.9877,1.9875,0.552
1805,30.0833,1.9908,1.9896,0.606,1.9879,1.9875,0.552
1806,30.1,1.9949,1.9841,0.589,1.9881,1.9879,0.552
1807,30.1167,1.9993,1.9841,0.588,1.9883,1.9878,0.552
1808,30.1333,2.0046,1.9998,0.593,1.9885,1.9892,0.538
1809,30.15,2.0099,1.9999,0.592,1.9887,1.9893,0.537
1810,30.1667,2.0112,2.0294,0.578,1.9889,1.9891,0.525
1811,30.1833,2.013,2.0294,0.578,1.989,1.9891,0.524
1812,30.2,2.0147,2.0373,0.595,1.9891,1.9893,0.511
1813,30.2167,2.0146,2.0372,0.595,1.9891,1.9892,0.51
1814,30.2333,2.0145,1.9999,0.606,1.9893,1.9891,0.499
1815,30.25,2.011,1.9999,0.605,1.9895,1.9891,0.498
1816,30.2667,2.0074,1.9993,0.61,1.9898,1.989,0.511
1817,30.2833,2.003,1.9993,0.609,1.9901,1.989,0.51
1818,30.3,1.9982,1.9982,0.616,1.9904,1.9907,0.527
1819,30.3167,1.9975,1.9983,0.616,1.9907,1.9908,0.527
1820,30.3333,1.9963,1.9974,0.623,1.9909,1.9919,0.503
1821,30.35,1.9952,1.9974,0.623,1.991,1.9918,0.502
1822,30.3667,1.994,1.9936,0.645,1.9911,1.9919,0.519
1823,30.3833,1.9929,1.9936,0.645,1.991,1.9919,0.519
1824,30.4,1.9919,1.9893,0.67,1.9909,1.9906,0.504
1825,30.4167,1.9909,1.9892,0.669,1.9907,1.9908,0.505
1826,30.4333,1.99,1.9887,0.676,1.9904,1.9899,0.489
1827,30.45,1.9894,1.9888,0.676,1.9902,1.9899,0.489
1828,30.4667,1.9888,1.989,0.659,1.99,1.9898,0.487
1829,30.4833,1.9887,1.9889,0.659,1.9899,1.9897,0.488
1830,30.5,1.9888,1.9884,0.638,1.9899,1.9896,0.51
1831,30.5167,1.989,1.9886,0.638,1.99,1.9896,0.51
1832,30.5333,1.9891,1.9885,0.646,1.9901,1.99,0.537
1833,30.55,1.9892,1.9884,0.646,1.9902,1.9899,0.536
1834,30.5667,1.9893,1.9901,0.662,1.9903,1.9906,0.527
1835,30.5833,1.9894,1.99,0.661,1.9903,1.9906,0.526
1836,30.6,1.9896,1.99,0.665,1.9901,1.991,0.533
1837,30.6167,1.9898,1.99,0.666,1.9898,1.9909,0.533
1838,30.6333,1.9898,1.9895,0.669,1.9897,1.9901,0.537
1839,30.65,1.9897,1.9894,0.668,1.9894,1.9901,0.536
1840,30.6667,1.9903,1.9903,0.658,1.9892,1.9876,0.533
1841,30.6833,1.9908,1.9921,0.659,1.9889,1.9876,0.533
1842,30.7,1.9951,1.9888,0.656,1.9886,1.9885,0.527
1843,30.7167,1.9994,1.9885,0.656,1.9884,1.9885,0.527
1844,30.7333,2.0059,1.9952,0.646,1.988,1.9882,0.53
1845,30.75,2.0122,1.9952,0.646,1.9879,1.9883,0.53
1846,30.7667,2.0185,2.0283,0.636,1.9875,1.9882,0.538
1847,30.7833,2.025,2.0283,0.636,1.987,1.9882,0.538
1848,30.8,2.0314,2.0476,0.628,1.9862,1.9867,0.535
1849,30.8167,2.0371,2.0477,0.628,1.9854,1.9867,0.535
1850,30.8333,2.0381,2.0471,0.622,1.9845,1.984,0.532
1851,30.85,2.035,2.047,0.622,1.9836,1.984,0.531
1852,30.8667,2.0318,2.0464,0.62,1.9826,1.9814,0.531
1853,30.8833,2.0264,2.0465,0.62,1.9817,1.9815,0.531
1854,30.9,2.0209,2.004,0.612,1.9808,1.9799,0.544
1855,30.9167,2.0155,2.0008,0.617,1.9802,1.9799,0.543
1856,30.9333,2.0101,1.9992,0.636,1.9796,1.9788,0.534
1857,30.95,2.0047,1.9992,0.636,1.9792,1.9788,0.534
1858,30.9667,1.9995,1.9982,0.625,1.9789,1.9788,0.522
1859,30.9833,1.9989,1.9982,0.625,1.9788,1.9788,0.522
1860,31.0,2.0023,1.9981,0.615,1.979,1.9782,0.538
1861,31.0167,2.0058,1.9982,0.614,1.9792,1.9782,0.538
1862,31.0333,2.0056,1.9992,0.624,1.9798,1.9789,0.546
1863,31.05,2.0055,1.9992,0.624,1.9805,1.9789,0.545
1864,31.0667,2.005,2.0309,0.639,1.9815,1.9811,0.551
1865,31.0833,2.0046,2.0309,0.638,1.9825,1.9811,0.551
1866,31.1,2.0039,1.9973,0.63,1.9842,1.9846,0.544
1867,31.1167,2.0031,1.9972,0.629,1.9857,1.9846,0.544
1868,31.1333,2.0023,1.9942,0.644,1.9877,1.9876,0.55
1869,31.15,1.998,1.9942,0.643,1.9895,1.9877,0.55
1870,31.1667,1.9938,1.9913,0.641,1.9914,1.9931,0.544
1871,31.1833,1.9934,1.9918,0.641,1.993,1.9931,0.545
1872,31.2,1.993,1.9922,0.652,1.9947,1.997,0.538
1873,31.2167,1.993,1.9921,0.651,1.9961,1.9968,0.538
1874,31.2333,1.9928,1.9935,0.653,1.9979,1.9987,0.506
1875,31.25,1.9928,1.9934,0.652,1.9992,1.9987,0.507
1876,31.2667,1.9928,1.9938,0.644,2.0013,1.9999,0.51
1877,31.2833,1.9928,1.9938,0.644,2.0029,1.9998,0.511
1878,31.3,1.9927,1.9922,0.648,2.0047,2.0043,0.524
1879,31.3167,1.9924,1.9922,0.648,2.0063,2.0043,0.524
1880,31.3333,1.9917,1.9921,0.653,2.0082,2.0119,0.531
1881,31.35,1.991,1.9921,0.653,2.0099,2.0118,0.529
1882,31.3667,1.9902,1.991,0.656,2.0118,2.0132,0.524
1883,31.3833,1.9896,1.991,0.656,2.0131,2.0131,0.523
1884,31.4,1.9888,1.9872,0.66,2.0146,2.0153,0.535
1885,31.4167,1.9879,1.9872,0.66,2.0153,2.0153,0.536
1886,31.4333,1.9869,1.9867,0.663,2.016,2.0165,0.545
1887,31.45,1.986,1.9867,0.661,2.0165,2.0165,0.544
1888,31.4667,1.9849,1.9849,0.639,2.0171,2.018,0.541
1889,31.4833,1.9841,1.9848,0.639,2.0175,2.018,0.541
1890,31.5,1.983,1.983,0.667,2.0178,2.0181,0.559
1891,31.5167,1.9818,1.9829,0.667,2.018,2.018,0.559
1892,31.5333,1.9806,1.9805,0.67,2.0181,2.0183,0.56
1893,31.55,1.9796,1.9804,0.67,2.0181,2.0184,0.56
1894,31.5667,1.9789,1.9767,0.672,2.0182,2.0181,0.555
1895,31.5833,1.9784,1.9767,0.672,2.0183,2.0181,0.554
1896,31.6,1.9783,1.9757,0.66,2.0183,2.0181,0.55
1897,31.6167,1.9785,1.9757,0.66,2.0183,2.0181,0.549
1898,31.6333,1.9798,1.9787,0.651,2.0181,2.0186,0.541
1899,31.65,1.9815,1.9786,0.65,2.018,2.0186,0.538
1900,31.6667,1.9835,1.9817,0.648,2.018,2.0182,0.548
1901,31.6833,1.9856,1.9822,0.648,2.0179,2.0182,0.547
1902,31.7,1.9872,1.9924,0.644,2.0179,2.0173,0.554
1903,31.7167,1.9886,1.9922,0.644,2.0179,2.0173,0.553
1904,31.7333,1.9902,1.9943,0.659,2.0179,2.0176,0.558
1905,31.75,1.9915,1.9947,0.657,2.0179,2.0176,0.557
1906,31.7667,1.9931,1.9908,0.661,2.018,2.0181,0.546
1907,31.7833,1.9935,1.9907,0.661,2.0182,2.0181,0.546
1908,31.8,1.9939,1.9933,0.662,2.0184,2.0186,0.53
1909,31.8167,1.9941,1.9935,0.661,2.0186,2.0186,0.529
1910,31.8333,1.9939,1.9963,0.666,2.0186,2.0189,0.546
1911,31.85,1.9941,1.9962,0.666,2.0186,2.0188,0.543
1912,31.8667,1.994,1.996,0.669,2.0186,2.0191,0.549
1913,31.8833,1.9936,1.996,0.668,2.0185,2.0191,0.549
1914,31.9,1.9932,1.9926,0.674,2.0184,2.0182,0.538
1915,31.9167,1.9925,1.9924,0.674,2.0182,2.018,0.536
1916,31.9333,1.9918,1.9899,0.688,2.0179,2.018,0.519
1917,31.95,1.9911,1.9899,0.687,2.0175,2.018,0.518
1918,31.9667,1.9904,1.9896,0.684,2.017,2.0173,0.515
1919,31.9833,1.9901,1.9896,0.684,2.0165,2.0173,0.516
1920,32.0,1.99,1.9902,0.679,2.0159,2.016,0.522
1921,32.0167,1.9901,1.9902,0.678,2.0152,2.016,0.522
1922,32.0333,1.9904,1.9896,0.669,2.0143,2.0142,0.508
1923,32.05,1.9907,1.9896,0.668,2.0135,2.0141,0.507
1924,32.0667,1.9913,1.9912,0.675,2.0123,2.0122,0.508
1925,32.0833,1.9918,1.9912,0.675,2.0113,2.0122,0.509
1926,32.1,1.9926,1.9923,0.671,2.0099,2.0097,0.525
1927,32.1167,1.9934,1.9925,0.671,2.0086,2.0097,0.524
1928,32.1333,1.9948,1.9947,0.669,2.0069,2.007,0.538
1929,32.15,1.996,1.9947,0.668,2.0054,2.0069,0.537
1930,32.1667,1.9973,1.9973,0.662,2.0033,2.0027,0.536
1931,32.1833,1.9986,1.9973,0.662,2.0016,2.0026,0.537
1932,32.2,1.9996,2.0019,0.661,1.9993,1.9988,0.535
1933,32.2167,2.0004,2.0018,0.661,1.9973,1.9988,0.536
1934,32.2333,2.0011,2.0035,0.657,1.9949,1.9938,0.52
1935,32.25,2.0016,2.0034,0.657,1.9929,1.9938,0.521
1936,32.2667,2.0017,2.002,0.674,1.9907,1.9893,0.529
1937,32.2833,2.0014,2.0019,0.673,1.9888,1.9893,0.529
1938,32.3,2.0004,2.0013,0.687,1.9867,1.985,0.52
1939,32.3167,1.9993,2.0012,0.687,1.9852,1.985,0.521
1940,32.3333,1.998,1.9987,0.69,1.9835,1.9822,0.522
1941,32.35,1.9969,1.9987,0.69,1.9823,1.9822,0.523
1942,32.3667,1.9958,1.993,0.706,1.9811,1.9801,0.535
1943,32.3833,1.9947,1.9932,0.705,1.9804,1.9802,0.534
1944,32.4,1.9934,1.9921,0.73,1.9797,1.9781,0.551
1945,32.4167,1.9924,1.9919,0.729,1.9794,1.9782,0.55
1946,32.4333,1.9913,1.9917,0.731,1.9792,1.9786,0.566
1947,32.45,1.9909,1.9917,0.731,1.9793,1.9786,0.566
1948,32.4667,1.9903,1.9895,0.733,1.9795,1.9794,0.58
1949,32.4833,1.9898,1.9895,0.733,1.9799,1.9794,0.58
1950,32.5,1.9893,1.9895,0.732,1.9803,1.9804,0.579
1951,32.5167,1.9889,1.9895,0.732,1.9808,1.9804,0.579
1952,32.5333,1.9886,1.9876,0.73,1.9812,1.9819,0.577
1953,32.55,1.9885,1.9876,0.73,1.9815,1.9819,0.576
1954,32.5667,1.9885,1.9875,0.734,1.9818,1.9824,0.571
1955,32.5833,1.9885,1.9875,0.734,1.9819,1.9824,0.571
1956,32.6,1.989,1.9889,0.727,1.9819,1.9826,0.559
1957,32.6167,1.9896,1.9888,0.727,1.9819,1.9826,0.559
1958,32.6333,1.9909,1.9897,0.726,1.9818,1.9813,0.547
1959,32.65,1.9921,1.9897,0.726,1.9816,1.9813,0.546
1960,32.6667,1.9937,1.9934,0.71,1.9814,1.9812,0.562
1961,32.6833,1.9952,1.9934,0.71,1.9812,1.9812,0.562
1962,32.7,1.997,1.9989,0.693,1.981,1.981,0.58
1963,32.7167,1.9988,1.9989,0.692,1.981,1.9807,0.579
1964,32.7333,2.0006,2.0018,0.697,1.9809,1.9806,0.58
1965,32.75,2.002,2.0018,0.697,1.9808,1.9805,0.58
1966,32.7667,2.0035,2.0055,0.699,1.9807,1.9812,0.58
1967,32.7833,2.0043,2.0056,0.7,1.9806,1.9812,0.579
1968,32.8,2.0053,2.0059,0.71,1.9804,1.9805,0.577
1969,32.8167,2.0059,2.0059,0.71,1.9803,1.9805,0.577
1970,32.8333,2.0064,2.0069,0.715,1.9803,1.9799,0.576
1971,32.85,2.0066,2.0069,0.715,1.9801,1.9798,0.575
1972,32.8667,2.0066,2.0074,0.715,1.98,1.9797,0.584
1973,32.8833,2.0065,2.0073,0.714,1.98,1.9797,0.584
1974,32.9,2.0064,2.0067,0.722,1.98,1.9798,0.571
1975,32.9167,2.0061,2.0067,0.722,1.98,1.9798,0.57
1976,32.9333,2.0058,2.0054,0.726,1.9802,1.9804,0.552
1977,32.95,2.0055,2.0054,0.725,1.9805,1.9803,0.551
1978,32.9667,2.0049,2.0045,0.735,1.9808,1.9801,0.549
1979,32.9833,2.0044,2.0045,0.734,1.9812,1.9802,0.548
1980,33.0,2.0037,2.0044,0.755,1.9818,1.982,0.552
1981,33.0167,2.0032,2.0044,0.755,1.9824,1.982,0.551
1982,33.0333,2.0022,2.0022,0.771,1.9833,1.983,0.562
1983,33.05,2.0014,2.0023,0.77,1.9842,1.983,0.561
1984,33.0667,2.0004,2.0003,0.776,1.9855,1.9854,0.559
1985,33.0833,1.9994,2.0004,0.775,1.9866,1.9854,0.558
1986,33.1,1.9982,1.9969,0.778,1.9883,1.9887,0.562
1987,33.1167,1.9972,1.997,0.778,1.9898,1.9887,0.561
1988,33.1333,1.9962,1.9957,0.783,1.9915,1.9918,0.562
1989,33.15,1.9954,1.9957,0.783,1.9929,1.9918,0.56
1990,33.1667,1.9945,1.9932,0.779,1.9948,1.9969,0.563
1991,33.1833,1.9939,1.9932,0.779,1.9963,1.9969,0.563
1992,33.2,1.9933,1.9934,0.787,1.9979,1.9982,0.578
1993,33.2167,1.9928,1.9934,0.787,1.9992,1.9981,0.577
1994,33.2333,1.9924,1.9919,0.788,2.0005,2.0024,0.601
1995,33.25,1.9922,1.9919,0.787,2.0012,2.0024,0.6
1996,33.2667,1.992,1.9914,0.779,2.0019,2.0031,0.607
1997,33.2833,1.9918,1.9914,0.778,2.0024,2.003,0.607
1998,33.3,1.9918,1.9914,0.769,2.0027,2.0034,0.602
1999,33.3167,1.9919,1.9912,0.768,2.0025,2.0034,0.601
